              Started ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;           additional 
                      ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;                      
                      ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;                      
                      ;               _Total ;                   C: ;                   F: ;                   D: ;                   E: ;      HarddiskVolume1 ;                      
              179.767 ;               21.583 ;               15.407 ;               28.875 ;                9.442 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.012952073.json.gz 
              179.933 ;               21.583 ;               15.406 ;               28.875 ;                9.442 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.013953775.json.gz 
              180.100 ;               21.583 ;               15.404 ;               28.875 ;                9.442 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.014956704.json.gz 
              180.267 ;               21.581 ;               15.407 ;               28.875 ;                9.436 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.015958645.json.gz 
              180.433 ;               21.578 ;               15.407 ;               28.875 ;                9.430 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.021000853.json.gz 
              180.600 ;               21.578 ;               15.406 ;               28.875 ;                9.430 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.022002635.json.gz 
              180.767 ;               21.575 ;               15.405 ;               28.875 ;                9.424 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.023005005.json.gz 
              180.933 ;               21.575 ;               15.403 ;               28.875 ;                9.424 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.024007306.json.gz 
              181.100 ;               21.575 ;               15.403 ;               28.875 ;                9.424 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.025009347.json.gz 
              181.267 ;               21.575 ;               15.402 ;               28.875 ;                9.424 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.030011292.json.gz 
              181.433 ;               21.570 ;               15.401 ;               28.875 ;                9.412 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.031013619.json.gz 
              181.600 ;               21.569 ;               15.400 ;               28.875 ;                9.412 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.032015817.json.gz 
              181.783 ;               21.569 ;               15.399 ;               28.875 ;                9.412 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.033018293.json.gz 
              181.950 ;               21.569 ;               15.398 ;               28.875 ;                9.412 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.034020690.json.gz 
              182.117 ;               21.566 ;               15.397 ;               28.875 ;                9.406 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.035023374.json.gz 
              182.283 ;               21.567 ;               15.398 ;               28.875 ;                9.406 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.040025778.json.gz 
              182.450 ;               21.564 ;               15.397 ;               28.875 ;                9.400 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.041028130.json.gz 
              182.617 ;               21.561 ;               15.400 ;               28.874 ;                9.393 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.042030776.json.gz 
              182.783 ;               21.561 ;               15.399 ;               28.874 ;                9.393 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.043033499.json.gz 
              182.950 ;               21.556 ;               15.397 ;               28.874 ;                9.381 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.044036427.json.gz 
              183.117 ;               21.553 ;               15.397 ;               28.874 ;                9.375 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.045038907.json.gz 
              183.283 ;               21.553 ;               15.396 ;               28.874 ;                9.375 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.050041557.json.gz 
              183.450 ;               21.553 ;               15.395 ;               28.874 ;                9.375 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.051044276.json.gz 
              183.617 ;               21.547 ;               15.393 ;               28.874 ;                9.363 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.052046438.json.gz 
              183.783 ;               21.547 ;               15.393 ;               28.874 ;                9.363 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.053048810.json.gz 
              183.950 ;               21.547 ;               15.392 ;               28.874 ;                9.363 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.054051251.json.gz 
              184.117 ;               21.545 ;               15.391 ;               28.874 ;                9.357 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.055053590.json.gz 
              184.283 ;               21.544 ;               15.385 ;               28.874 ;                9.357 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.060056173.json.gz 
              184.450 ;               21.544 ;               15.384 ;               28.874 ;                9.357 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.061058995.json.gz 
              184.617 ;               21.541 ;               15.383 ;               28.874 ;                9.351 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.062101300.json.gz 
              184.783 ;               21.541 ;               15.382 ;               28.874 ;                9.351 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.063104403.json.gz 
              184.950 ;               21.536 ;               15.381 ;               28.874 ;                9.338 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.064107318.json.gz 
              185.117 ;               21.536 ;               15.384 ;               28.874 ;                9.338 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.065110274.json.gz 
              185.283 ;               21.536 ;               15.383 ;               28.874 ;                9.338 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.070112303.json.gz 
              185.450 ;               21.530 ;               15.382 ;               28.874 ;                9.326 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.071114763.json.gz 
              185.617 ;               21.531 ;               15.391 ;               28.874 ;                9.326 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.072117277.json.gz 
              185.783 ;               21.531 ;               15.390 ;               28.874 ;                9.326 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.073120265.json.gz 
              185.950 ;               21.528 ;               15.389 ;               28.874 ;                9.320 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.074122572.json.gz 
              186.117 ;               21.528 ;               15.388 ;               28.874 ;                9.320 ;               83.301 ;               94.983 ; Dbmsys.2018.10.31.075124638.json.gz 
